,Id,SalePrice,Guess
776,2237,184003.879764736,359687488.0
777,2238,171318.59033449,316080160.0
778,2239,162039.754313997,140779824.0
779,2240,154846.252190699,279356768.0
780,2241,194822.365690957,333152160.0
781,2242,169788.738771463,268993632.0
782,2243,178891.554489941,260634640.0
783,2244,152084.772428865,246980336.0
784,2245,139169.86642879,242750064.0
785,2246,192439.536044606,350077280.0
786,2247,161067.859766557,97180368.0
787,2248,158762.648504781,270391168.0
788,2249,175569.690441774,272917152.0
789,2250,183659.795012187,308589056.0
790,2251,280618.132617258,612579008.0
791,2252,180051.809151659,327050944.0
792,2253,176519.18031559,290597888.0
793,2254,179028.429210291,308159872.0
794,2255,177161.583857224,312942208.0
795,2256,180081.508849842,296214016.0
796,2257,205895.254584712,314624288.0
797,2258,183389.78131415,297626112.0
798,2259,178543.647859512,296167712.0
799,2260,194798.320499104,354070080.0
800,2261,162845.613675766,272969984.0
801,2262,148103.867006579,287990336.0
802,2263,201016.171121215,361689024.0
803,2264,277936.12694354,630999552.0
804,2265,249768.279823405,518360192.0
805,2266,161596.052159825,315953664.0
806,2267,158011.114889899,384395456.0
807,2268,194089.683858004,368178304.0
808,2269,181733.336941451,312084512.0
809,2270,182852.32772198,317755232.0
810,2271,189893.003058465,344025056.0
811,2272,194650.210979875,330573952.0
812,2273,187904.461286262,318445984.0
813,2274,171774.925622692,317317856.0
814,2275,177998.685921479,329214496.0
815,2276,175648.484325498,305132864.0
816,2277,196918.071362067,314060288.0
817,2278,184299.838071218,307327104.0
818,2279,182379.855682734,276853248.0
819,2280,184050.725802482,334093440.0
820,2281,158296.975970284,274254336.0
821,2282,175053.355553278,322297024.0
822,2283,162293.376090644,248923360.0
823,2284,186328.880047186,247883712.0
824,2285,151422.116936538,257410080.0
825,2286,181969.358707768,281620832.0
826,2287,189122.67702416,353850688.0
827,2288,185645.475220346,334351360.0
828,2289,182829.898109257,380841952.0
829,2290,195848.788183328,387319552.0
830,2291,198785.059550672,359309440.0
831,2292,181676.126555428,383302144.0
832,2293,194131.012663328,398450880.0
833,2294,201416.004864508,373944288.0
834,2295,185096.577205616,407341824.0
835,2296,195158.972598372,372925120.0
836,2297,184795.783735112,330858496.0
837,2298,189168.263864671,349229376.0
838,2299,216855.260149095,376311232.0
839,2300,184946.642483576,370865408.0
840,2301,189317.51282069,338074304.0
841,2302,180803.277842406,332305824.0
842,2303,175061.18585763,320323904.0
843,2304,179074.839090732,326624128.0
844,2305,145708.764336107,282574976.0
845,2306,142398.022752011,284377664.0
846,2307,161474.534863641,295794272.0
847,2308,157025.945155458,286760256.0
848,2309,163424.037827357,314417536.0
849,2310,164692.778645345,286382144.0
850,2311,152163.2443541,283591936.0
851,2312,192383.215486656,339993088.0
852,2313,182520.230322476,307667584.0
853,2314,187254.507549722,321208512.0
854,2315,176489.659740359,298537568.0
855,2316,181520.466841293,309503296.0
856,2317,186414.978214721,317696896.0
857,2318,185197.764639705,295489344.0
858,2319,178657.794083741,290757312.0
859,2320,179731.198023759,291542656.0
860,2321,161748.271317074,292002080.0
861,2322,158608.749069322,269672192.0
862,2323,178807.370559878,341325376.0
863,2324,184187.158803897,305565056.0
864,2325,181686.10402108,320718080.0
865,2326,190311.050228337,309114624.0
866,2327,192252.496354076,306093472.0
867,2328,193954.849525775,317151680.0
868,2329,181044.201560887,313424736.0
869,2330,180258.131219792,309327008.0
870,2331,199641.657313834,371670496.0
871,2332,197530.775205517,366893312.0
872,2333,191777.196949138,358256576.0
873,2334,195779.543033588,338030144.0
874,2335,202112.046522999,341155616.0
875,2336,192343.34807661,348876160.0
876,2337,185191.359443218,309592960.0
877,2338,186760.207965688,340937344.0
878,2339,177733.78193528,319783232.0
879,2340,164430.391189608,365511552.0
880,2341,185299.601552401,315652544.0
881,2342,186414.012339254,317196736.0
882,2343,176401.921054593,313562848.0
883,2344,182381.322639642,319555264.0
884,2345,176334.184710805,315369536.0
885,2346,184901.735847457,301232512.0
886,2347,180085.766885029,302941888.0
887,2348,184901.735847457,311074112.0
888,2349,183967.561548763,310324448.0
889,2350,193046.301574659,339777088.0
890,2351,168538.969495849,320942848.0
891,2352,170157.842016969,333203776.0
892,2353,196559.709259637,341224192.0
893,2354,177133.709361852,130999304.0
894,2355,181553.279576244,132509144.0
895,2356,185770.606634739,320201408.0
896,2357,177017.595099274,299311552.0
897,2358,184123.358536806,327611552.0
898,2359,165970.357492196,282779488.0
899,2360,158151.985049452,267897920.0
900,2361,177086.476441481,289607872.0
901,2362,196373.896176551,398990272.0
902,2363,172465.707083115,305428736.0
903,2364,168590.782409896,320011264.0
904,2365,158820.474171061,287084608.0
905,2366,151611.37057651,264962368.0
906,2367,152125.028585543,281621600.0
907,2368,158404.073081048,282848224.0
908,2369,160692.078640755,289649440.0
909,2370,170175.22684199,267848032.0
910,2371,169854.436591138,266835440.0
911,2372,183410.785819008,293552992.0
912,2373,180347.194026928,322053920.0
913,2374,178930.528374292,336522336.0
914,2375,153346.220086301,314882656.0
915,2376,182675.204270589,371837824.0
916,2377,180770.649792036,413384960.0
917,2378,188714.148087543,304326112.0
918,2379,191393.608594076,329002752.0
919,2380,174016.157494425,295522432.0
920,2381,183189.685319552,322966816.0
921,2382,183621.508757866,322750720.0
922,2383,168991.29635758,314428352.0
923,2384,185306.650665866,335273376.0
924,2385,189030.680303208,304835168.0
925,2386,179208.665698449,303264128.0
926,2387,174901.452792889,286900864.0
927,2388,168337.406544343,291630304.0
928,2389,158234.96461859,281329088.0
929,2390,179562.453368834,322838752.0
930,2391,174176.391640607,289546240.0
931,2392,173931.531845427,278378624.0
932,2393,184111.729429665,298265440.0
933,2394,179374.482001188,292836288.0
934,2395,207348.811884535,318326112.0
935,2396,186983.419339031,310576000.0
936,2397,206779.094049527,402955040.0
937,2398,177472.074683935,301794496.0
938,2399,156727.948324862,101234360.0
939,2400,157090.568462479,79784664.0
940,2401,160387.032696693,257518880.0
941,2402,172410.28005086,296226240.0
942,2403,191603.365657467,306020416.0
943,2404,182152.207151253,302760736.0
944,2405,180161.697340702,304442720.0
945,2406,169652.235284283,288015424.0
946,2407,182503.520140218,281515008.0
947,2408,179714.630677039,289281536.0
948,2409,180282.570719908,290214656.0
949,2410,192600.338060371,319537728.0
950,2411,166115.491248565,290281472.0
951,2412,186379.553524443,324067328.0
952,2413,184361.992258449,300815552.0
953,2414,186220.965458121,306326048.0
954,2415,198176.47090687,300679872.0
955,2416,168437.776500131,297272960.0
956,2417,178003.582312015,279523968.0
957,2418,179180.469244588,279456640.0
958,2419,191930.561104806,294067648.0
959,2420,175590.266214964,285530624.0
960,2421,176713.19307219,303816800.0
961,2422,180159.090947005,322480000.0
962,2423,188090.100808026,178701152.0
963,2424,186184.717727913,313093568.0
964,2425,223055.588672278,417173408.0
965,2426,158270.753116401,312434688.0
966,2427,184733.12846644,155873664.0
967,2428,199926.378957429,308687104.0
968,2429,175075.785166001,280038208.0
969,2430,180917.925148076,288498048.0
970,2431,182067.760625207,282777536.0
971,2432,178238.60191545,282654848.0
972,2433,173454.944606532,287736032.0
973,2434,176821.936262814,294522592.0
974,2435,183642.191304235,304560512.0
975,2436,177254.582741058,260115936.0
976,2437,168715.950111702,266289696.0
977,2438,180096.931198144,276121376.0
978,2439,160620.728178758,272292480.0
979,2440,175286.544392273,278034336.0
980,2441,153494.783276297,263742320.0
981,2442,156407.65915545,245957520.0
982,2443,162162.525245786,272282912.0
983,2444,166809.886827197,290155936.0
984,2445,172929.156408918,263150368.0
985,2446,193514.330894137,307703264.0
986,2447,181612.141603756,313491904.0
987,2448,191745.386377068,301711232.0
988,2449,171369.325038261,259689248.0
989,2450,184425.470567051,301311680.0
990,2451,170563.252355189,265566032.0
991,2452,184522.369240168,347818432.0
992,2453,164968.947931153,270207296.0
993,2454,157939.621592364,300690752.0
994,2455,151520.381580069,274698656.0
995,2456,176129.508722531,300435968.0
996,2457,171112.978971478,272834816.0
997,2458,169762.081624282,268051216.0
998,2459,162246.828936295,260889680.0
999,2460,171339.303381589,279446752.0
1000,2461,189034.753653813,271344768.0
1001,2462,175758.873595981,276807296.0
1002,2463,163351.721489893,272714112.0
1003,2464,189806.546645026,311624896.0
1004,2465,175370.990918319,292744320.0
1005,2466,196895.599900301,287991168.0
1006,2467,176905.917994834,275286016.0
1007,2468,176866.557227858,261050416.0
1008,2469,163590.677170026,265889856.0
1009,2470,212693.502958393,346279104.0
1010,2471,192686.931747717,316783104.0
1011,2472,181578.684951827,333045120.0
1012,2473,166475.457581812,270254976.0
1013,2474,185998.255166219,294961280.0
1014,2475,185527.714877908,342832192.0
1015,2476,159027.118197683,264577536.0
1016,2477,181169.654933769,305277984.0
1017,2478,176732.915304722,323544832.0
1018,2479,191619.294648838,321426304.0
1019,2480,189114.303789324,317207936.0
1020,2481,180934.635330334,304010304.0
1021,2482,164573.372223048,285365728.0
1022,2483,173902.011270196,280217600.0
1023,2484,165625.127741229,281728384.0
1024,2485,179555.219570787,278506080.0
1025,2486,196899.720661579,331389440.0
1026,2487,207566.12470446,371753152.0
1027,2488,163899.981149274,277510272.0
1028,2489,189179.428177786,314634752.0
1029,2490,193892.880023125,320877696.0
1030,2491,178980.874331431,273434688.0
1031,2492,179749.876244365,319417280.0
1032,2493,197999.674975598,345334816.0
1033,2494,203717.470295797,392883872.0
1034,2495,185249.261156892,338287072.0
1035,2496,201691.208274848,353375328.0
1036,2497,181956.548314794,313603328.0
1037,2498,171895.936275806,263224384.0
1038,2499,187245.168439419,286681120.0
1039,2500,157816.77461318,262590624.0
1040,2501,191702.912573325,303235648.0
1041,2502,198599.420028908,319794240.0
1042,2503,187193.313676329,280786432.0
1043,2504,220514.993999535,390762464.0
1044,2505,181814.527595192,318098368.0
1045,2506,183750.755371907,317741568.0
1046,2507,183000.431679579,343655840.0
1047,2508,185830.971906573,323710080.0
1048,2509,185497.872344187,327860640.0
1049,2510,179613.437681321,308434720.0
1050,2511,164454.967963631,289744192.0
1051,2512,185127.237217638,311737344.0
1052,2513,178750.613844623,316533312.0
1053,2514,160927.61044889,375474848.0
1054,2515,192562.808057836,325538912.0
1055,2516,180990.24148554,303339040.0
1056,2517,180064.941503122,288469824.0
1057,2518,196070.997393789,342537216.0
1058,2519,180352.919019023,325975488.0
1059,2520,183367.953769362,332350400.0
1060,2521,176734.841494027,308880480.0
1061,2522,180848.220765939,318206272.0
1062,2523,187806.059368823,304300544.0
1063,2524,180521.52640004,289949056.0
1064,2525,181502.754496154,298489696.0
1065,2526,174525.87942676,294170176.0
1066,2527,188927.984063168,327086912.0
1067,2528,184728.870431253,288428672.0
1068,2529,179857.975518011,278458848.0
1069,2530,180962.868071609,271662272.0
1070,2531,179194.066390078,343419808.0
1071,2532,179591.789259484,318797376.0
1072,2533,180638.463702549,303073024.0
1073,2534,185846.215131922,332119616.0
1074,2535,195174.031139141,367077568.0
1075,2536,192474.56829063,357737920.0
1076,2537,164200.595496827,360231008.0
1077,2538,178403.094096818,294443936.0
1078,2539,170774.84018302,302620384.0
1079,2540,179879.945898337,297927424.0
1080,2541,177668.192752792,295641280.0
1081,2542,180174.328610725,300664000.0
1082,2543,170643.303572141,294390208.0
1083,2544,165448.004289838,288859168.0
1084,2545,195531.754886222,338238368.0
1085,2546,165314.177682121,287969664.0
1086,2547,172532.757660882,277160384.0
1087,2548,203310.218069877,312801344.0
1088,2549,175090.062515883,291371040.0
1089,2550,230841.338626282,592307840.0
1090,2551,155225.19006632,261565920.0
1091,2552,168322.342441945,269814144.0
1092,2553,165956.259265265,116064832.0
1093,2554,193956.817564124,139998432.0
1094,2555,171070.367893827,280279520.0
1095,2556,166285.243628001,276211808.0
1096,2557,182875.801346628,284544000.0
1097,2558,218108.536769738,187517056.0
1098,2559,174378.777632042,292578944.0
1099,2560,164731.316372391,279294464.0
1100,2561,156969.695083273,252013056.0
1101,2562,173388.854342604,279574240.0
1102,2563,177559.628685119,279205600.0
1103,2564,194297.789279905,289414560.0
1104,2565,174894.588364005,304528192.0
1105,2566,196544.144075798,296005248.0
1106,2567,179036.158528149,280404224.0
1107,2568,211423.986511149,415576256.0
1108,2569,208156.398935188,390022912.0
1109,2570,159233.941347257,246438864.0
1110,2571,210820.115134931,367739360.0
1111,2572,140196.10979821,265791232.0
1112,2573,198678.469082978,388506592.0
1113,2574,186818.610760803,377104064.0
1114,2575,175044.797633861,280086464.0
1115,2576,180031.162892704,139620960.0
1116,2577,176889.171525162,160824928.0
1117,2578,159638.856165666,242481888.0
1118,2579,154287.264375509,274599552.0
1119,2580,191885.618181273,156028656.0
1120,2581,177503.378612934,288017504.0
1121,2582,166548.31684976,270353152.0
1122,2583,164475.14942856,311291136.0
1123,2584,167484.744857879,323458144.0
1124,2585,188683.160555403,317196928.0
1125,2586,162243.399502668,341790880.0
1126,2587,180807.213919103,323851520.0
1127,2588,176279.079637039,282519488.0
1128,2589,163438.959094218,292614976.0
1129,2590,161495.5393685,289913536.0
1130,2591,216032.303722443,383626464.0
1131,2592,176632.181541401,312207680.0
1132,2593,168743.001567144,328167520.0
1133,2594,183810.11848086,306801920.0
1134,2595,156794.36054728,290050496.0
1135,2596,169136.43011395,353741952.0
1136,2597,183203.318752456,300484736.0
1137,2598,213252.926930889,352979744.0
1138,2599,190550.327866959,344589568.0
1139,2600,234707.209860273,507565760.0
1140,2601,135751.318892816,273142976.0
1141,2602,164228.45886894,242895392.0
1142,2603,153219.437030419,244516368.0
1143,2604,164210.746523801,97503536.0
1144,2605,163883.229117973,242017664.0
1145,2606,154892.776269956,296873728.0
1146,2607,197092.08733832,352327936.0
1147,2608,228148.376399122,476403136.0
1148,2609,178680.587503997,296248448.0
1149,2610,165643.341167808,121358232.0
1150,2611,222406.642660249,430855040.0
1151,2612,184021.843582599,315092416.0
1152,2613,170871.094939159,300451232.0
1153,2614,189562.873697309,295247296.0
1154,2615,170591.884966356,310489408.0
1155,2616,172934.351682851,301988288.0
1156,2617,186425.069879189,342523712.0
1157,2618,218648.131133006,506961920.0
1158,2619,183035.606761141,334914560.0
1159,2620,178378.906069427,302498944.0
1160,2621,184516.716597846,326432352.0
1161,2622,181419.5253183,311837696.0
1162,2623,196858.923438425,342936128.0
1163,2624,189228.701486278,359695456.0
1164,2625,208973.380761028,369620736.0
1165,2626,180269.86896412,296163648.0
1166,2627,159488.713683953,265199280.0
1167,2628,191490.299507521,395249728.0
1168,2629,228684.245137946,414380256.0
1169,2630,201842.998700429,352135424.0
1170,2631,209242.82289186,398838272.0
1171,2632,202357.62258493,383996288.0
1172,2633,168238.61218265,324568704.0
1173,2634,202524.12465369,397280480.0
1174,2635,170588.771929588,306611072.0
1175,2636,198375.31512987,318470720.0
1176,2637,170636.827889889,305375104.0
1177,2638,181991.079479377,334534624.0
1178,2639,183994.54251844,320639744.0
1179,2640,182951.482193584,303991744.0
1180,2641,174126.297156192,273203488.0
1181,2642,170575.496742588,313995648.0
1182,2643,175332.239869971,248018880.0
1183,2644,167522.061539111,258709696.0
1184,2645,168095.583738538,244195776.0
1185,2646,154406.415627461,241191344.0
1186,2647,170996.973346087,247876160.0
1187,2648,159056.890245639,269185888.0
1188,2649,181373.6165193,291472320.0
1189,2650,152272.560975937,251731344.0
1190,2651,168664.346821336,258547424.0
1191,2652,211007.008292301,397726336.0
1192,2653,182909.515032911,356394624.0
1193,2654,203926.829353303,338074112.0
1194,2655,179082.825442944,375104192.0
1195,2656,206260.099795032,353360384.0
1196,2657,181732.443415757,344904896.0
1197,2658,189698.740693148,348566848.0
1198,2659,203074.34678979,338144000.0
1199,2660,201670.634365666,356734016.0
1200,2661,173756.812589691,362192224.0
1201,2662,181387.076390881,369104128.0
1202,2663,184859.155270535,353625472.0
1203,2664,158313.615666777,299092480.0
1204,2665,151951.955409666,322547424.0
1205,2666,162537.52704471,305792864.0
1206,2667,178998.337067854,304856192.0
1207,2668,186732.584943041,306283104.0
1208,2669,187323.318406165,317000256.0
1209,2670,199437.232798284,343096544.0
1210,2671,185546.680858653,299764672.0
1211,2672,161595.015798593,273265120.0
1212,2673,154672.422763036,283843776.0
1213,2674,159355.710116165,285890176.0
1214,2675,155919.014077746,260993456.0
1215,2676,182424.87095604,304212032.0
1216,2677,178100.589622319,316547936.0
1217,2678,202577.900044456,344069536.0
1218,2679,177862.778940605,328726656.0
1219,2680,182056.024744887,333080160.0
1220,2681,191403.199177104,360516672.0
1221,2682,196264.754980043,352198976.0
1222,2683,209375.003419718,418103680.0
1223,2684,196691.81930173,344437856.0
1224,2685,192458.431539585,364243328.0
1225,2686,182242.80926507,337861568.0
1226,2687,183259.503900506,369298432.0
1227,2688,188108.243748841,320143296.0
1228,2689,171418.640195797,298626208.0
1229,2690,194698.882220432,389213216.0
1230,2691,174841.84007522,302286016.0
1231,2692,172965.476488899,133995112.0
1232,2693,189386.323677132,317092416.0
1233,2694,185682.618340257,164986304.0
1234,2695,176412.012719061,299854080.0
1235,2696,174976.489722867,294744640.0
1236,2697,180718.581707643,307501536.0
1237,2698,186131.188248242,299354240.0
1238,2699,165220.786354033,301765536.0
1239,2700,164115.893800435,288051648.0
1240,2701,182125.729127024,294426432.0
1241,2702,182285.140233276,287026176.0
1242,2703,196325.442210366,293466368.0
1243,2704,164865.215329881,298432000.0
1244,2705,182694.492209823,290932736.0
1245,2706,185425.485520958,279639744.0
1246,2707,171414.7041191,283940608.0
1247,2708,183433.472466085,315947232.0
1248,2709,176844.981155794,131326312.0
1249,2710,180568.187753206,287261344.0
1250,2711,185948.625475832,364003200.0
1251,2712,189388.291715481,367331872.0
1252,2713,142754.489165865,265091792.0
1253,2714,156106.800760811,251799328.0
1254,2715,155895.397617561,269522720.0
1255,2716,159851.977738548,259156656.0
1256,2717,185157.832305524,299301568.0
1257,2718,180716.291710805,300952128.0
1258,2719,176901.093954071,326152576.0
1259,2720,181017.222455218,311480928.0
1260,2721,183269.159407668,298623680.0
1261,2722,193550.830097069,305054976.0
1262,2723,170625.842699726,295022720.0
1263,2724,182012.405942725,284163680.0
1264,2725,179162.507290733,298867296.0
1265,2726,183269.159407668,300649344.0
1266,2727,180589.836175042,308454336.0
1267,2728,181465.935198741,309306240.0
1268,2729,196053.029878304,299357376.0
1269,2730,183421.020319014,310258240.0
1270,2731,167926.839083612,278833216.0
1271,2732,168027.530997889,287477952.0
1272,2733,182164.26685407,313161152.0
1273,2734,172469.071592608,317334144.0
1274,2735,181059.374300472,303334272.0
1275,2736,182997.570115536,302306752.0
1276,2737,166140.504179894,291287392.0
1277,2738,198515.546934075,306907328.0
1278,2739,193789.648503294,324815808.0
1279,2740,173550.025727531,289648128.0
1280,2741,176487.943174734,298847936.0
1281,2742,188813.302559147,301246016.0
1282,2743,178531.911979192,307884352.0
1283,2744,182145.731469001,305983616.0
1284,2745,179196.465024103,288937952.0
1285,2746,169618.349900686,312596608.0
1286,2747,170010.168655046,298924672.0
1287,2748,181739.671652174,279763264.0
1288,2749,172846.934955574,301208960.0
1289,2750,195560.8830172,310761152.0
1290,2751,180358.114292956,325640064.0
1291,2752,211817.702818093,387502848.0
1292,2753,176170.128686742,326603904.0
1293,2754,234492.248263699,430779520.0
1294,2755,182450.956536015,281879744.0
1295,2756,174902.068073146,279959616.0
1296,2757,173684.174293738,285826656.0
1297,2758,147196.673677562,253439936.0
1298,2759,175231.189709791,290744384.0
1299,2760,193417.64740633,314750208.0
1300,2761,183313.601249761,302502912.0
1301,2762,180882.250849082,302044096.0
1302,2763,186735.697979808,330554432.0
1303,2764,172922.865411247,303705728.0
1304,2765,202551.677190573,390162752.0
1305,2766,190485.634074173,319748384.0
1306,2767,173439.49362151,271162432.0
1307,2768,196613.598849219,152780944.0
1308,2769,178152.259700828,286701504.0
1309,2770,174519.904825949,285897536.0
1310,2771,172627.796932837,272249248.0
1311,2772,173732.689486435,132791472.0
1312,2773,209219.844787023,310264576.0
1313,2774,181059.374300472,309338304.0
1314,2775,188515.443002459,281898400.0
1315,2776,182164.26685407,299309952.0
1316,2777,188137.901597981,282361536.0
1317,2778,158893.54306269,246804800.0
1318,2779,189579.65066771,303960768.0
1319,2780,165229.803505847,281581184.0
1320,2781,162186.071220207,255424720.0
1321,2782,166374.879866351,265659168.0
1322,2783,161665.184974757,280095296.0
1323,2784,175079.328798445,273001664.0
1324,2785,203840.874021305,282421568.0
1325,2786,152129.078861057,257916560.0
1326,2787,181012.141380101,291217248.0
1327,2788,161305.53503837,256068736.0
1328,2789,203326.392972343,298398784.0
1329,2790,168385.571141831,119644752.0
1330,2791,183564.365159986,266849696.0
1331,2792,163784.619440861,110520976.0
1332,2793,171989.192193993,318767936.0
1333,2794,180839.95616829,268595776.0
1334,2795,170895.923185907,270112416.0
1335,2796,174071.054808518,289278912.0
1336,2797,259423.859147546,481929344.0
1337,2798,188000.824679588,296308800.0
1338,2799,179171.703565498,280923456.0
1339,2800,171022.241447762,124604528.0
1340,2801,174126.297156192,274086784.0
1341,2802,187625.573271948,314829280.0
1342,2803,199567.946369234,333367776.0
1343,2804,205328.078219268,364503872.0
1344,2805,166231.535025379,268300416.0
1345,2806,154743.91606057,254415488.0
1346,2807,159714.537012622,276803008.0
1347,2808,185563.069082422,309698272.0
1348,2809,171500.796725006,291090368.0
1349,2810,180983.443844799,294704352.0
1350,2811,183141.236914997,306236224.0
1351,2812,178498.634450214,286185504.0
1352,2813,224323.710512388,327418944.0
1353,2814,218200.642127877,323824512.0
1354,2815,182283.177756557,328625600.0
1355,2816,190054.639237419,395114880.0
1356,2817,160192.453934518,312725792.0
1357,2818,171289.393581756,294354624.0
1358,2819,151131.098733642,260826592.0
1359,2820,181721.458225594,304213920.0
1360,2821,172725.053851858,271335360.0
1361,2822,222438.699143414,372821696.0
1362,2823,235419.373448928,437087008.0
1363,2824,185150.926027596,331664832.0
1364,2825,184772.239624699,311063744.0
1365,2826,180658.216435809,294817312.0
1366,2827,209673.316647174,306955520.0
1367,2828,205939.810625621,352383584.0
1368,2829,165633.573325837,309430208.0
1369,2830,186030.317211014,329496832.0
1370,2831,160312.319589212,293251584.0
1371,2832,190702.440251029,363007072.0
1372,2833,175122.810326699,339901952.0
1373,2834,183783.13937519,322614080.0
1374,2835,178290.666302221,315894432.0
1375,2836,181605.343963015,305963616.0
1376,2837,187992.451444752,326571776.0
1377,2838,188885.11781517,315212192.0
1378,2839,189959.344795118,319369536.0
1379,2840,179258.619211334,311995264.0
1380,2841,181518.750275669,313057472.0
1381,2842,193008.659237315,343421856.0
1382,2843,186313.89385619,293483392.0
1383,2844,181499.39185067,310106912.0
1384,2845,174126.297156192,274258336.0
1385,2846,183918.612062767,317391968.0
1386,2847,184114.270899227,315817024.0
1387,2848,158540.947801398,323234016.0
1388,2849,197034.759055859,310619008.0
1389,2850,185170.284452595,340880000.0
1390,2851,221134.533635148,392622656.0
1391,2852,184306.637575967,335381728.0
1392,2853,199792.302740996,334191776.0
1393,2854,143237.803559736,265056096.0
1394,2855,177294.838897736,313379584.0
1395,2856,182368.620883855,305481984.0
1396,2857,176487.943174734,300169312.0
1397,2858,183849.408762071,311151680.0
1398,2859,184964.141507413,289269120.0
1399,2860,196395.969632434,137662432.0
1400,2861,188374.936650438,343421696.0
1401,2862,176261.296806135,296833440.0
1402,2863,163628.142248426,130985544.0
1403,2864,180618.032628904,338584032.0
1404,2865,161647.329794081,262458496.0
1405,2866,167129.598867773,270820224.0
1406,2867,174750.988352687,264482384.0
1407,2868,177560.202116333,286199136.0
1408,2869,192577.796112839,297957952.0
1409,2870,199202.898960871,346014176.0
1410,2871,182818.156667308,128689320.0
1411,2872,148217.262540651,255756960.0
1412,2873,188997.797082492,296857792.0
1413,2874,185807.928877601,316850016.0
1414,2875,177030.477842021,281920704.0
1415,2876,175942.474593632,282780224.0
1416,2877,172912.518576433,270480192.0
1417,2878,198359.248864591,297939264.0
1418,2879,184379.133036383,307128960.0
1419,2880,194255.566948886,274770304.0
1420,2881,209449.651603064,374134400.0
1421,2882,169979.323958443,326296736.0
1422,2883,188206.281858748,303164992.0
1423,2884,186412.438609167,317048320.0
1424,2885,196761.386409959,330060608.0
1425,2886,208353.269558209,366267904.0
1426,2887,166548.067241044,274256544.0
1427,2888,175942.474593632,281811968.0
1428,2889,166790.457916434,116399280.0
1429,2890,160515.850579067,255658912.0
1430,2891,192167.621096362,301508704.0
1431,2892,178751.551083369,136431648.0
1432,2893,198678.894117024,140813984.0
1433,2894,164553.120272354,120622760.0
1434,2895,156887.932862327,316559424.0
1435,2896,164185.777305524,302274048.0
1436,2897,212992.120630876,408589888.0
1437,2898,197468.550532521,308717152.0
1438,2899,180106.84373966,308668512.0
1439,2900,183972.071056674,311583872.0
1440,2901,245283.198337927,586162880.0
1441,2902,170351.963410756,310455200.0
1442,2903,195596.307707478,365469120.0
1443,2904,189369.756330412,352952704.0
1444,2905,223667.404551664,431019680.0
1445,2906,169335.310624364,305199264.0
1446,2907,167411.02835165,250084016.0
1447,2908,187709.555003968,291331136.0
1448,2909,196526.002998991,329783488.0
1449,2910,137402.569855589,86642104.0
1450,2911,165086.775061735,242806144.0
1451,2912,188506.431412274,323170528.0
1452,2913,172917.456816012,245234176.0
1453,2914,166274.325225982,93175576.0
1454,2915,167081.220948984,94494768.0
1455,2916,164788.778231138,244693712.0
1456,2917,219222.423400059,373682272.0
1457,2918,184924.279658997,140370608.0
1458,2919,187741.866657478,326248928.0
